0	0	5.579055765795124E-4	0.05484990904583586	0.4463210989994641	0.0247615923220735	0.17309249404571483	6.087045453708088E-4	0.147855781917242	0.03598860142904298	0.02418635600504356	0.01861756794428246	4.931406464017599E-4	6.668247028439951E-4	0.07200002282010454
1	1	0.3655841033543575	0.034865097391724706	0.19323320624865895	0.02318047323061343	0.039347204050538306	0.012186420281554663	0.00665471109063916	0.011671598687295113	0.011664095418336554	0.01831376828169874	0.009872801543330782	0.013350000660877973	0.26007651976037416
2	2	0.00758506658849498	0.02367663455377701	0.050996452943774216	0.015741691104385443	0.1871740301388132	0.008275709552258127	0.0045191659952577	0.007926097944674627	0.007921002529190925	0.012436747100877207	0.6485190658158175	0.00906588854145327	0.016162447191225823
3	3	0.006113634355851598	0.019083588093804116	0.04110361631057074	0.4006693116513237	0.021536891932547937	0.006670299020772799	0.003642489906457865	0.0063885088070166	0.006384401854652366	0.07468769438245557	0.3287217296595568	0.07197075097040048	0.013027083054589423
4	4	0.012665717409619078	0.03953578508115171	0.0851550417314057	0.696108672297024	0.044618335219552094	0.013818968802722733	0.007546206583065894	0.013235179356300234	0.013226670915161557	0.020767164327012855	0.011195407131105102	0.015138427724196742	0.026988423421682315
5	5	1.6602483989118085E-4	0.42196669595637326	0.00462830031499678	0.0740980393843092	0.12877543738941677	1.8114189735441647E-4	9.891723454905108E-5	1.7348946470983157E-4	1.733779343059794E-4	0.044173100771038094	1.4675170906992547E-4	0.05112345900769868	0.2742952640962869
6	6	0.0930675967888607	0.0764776396204771	0.1072759867146795	0.0018090208634045854	0.07682742645947442	9.510370353627923E-4	5.193384571199086E-4	9.108599865302957E-4	9.102744260046441E-4	0.241138632019012	0.05608803724885227	0.0655789931595967	0.27844515722062513
7	7	0.007021735143920334	0.021918206649389732	0.19574600403006776	0.014572579470832753	0.024735916832978655	0.007661085097408248	0.004183534359242456	0.007337438616121569	0.007332721629453443	0.011513088669087906	0.006206611213611568	0.008392578685985945	0.6833784996018997
8	8	0.0014897311115077364	0.17797497283372352	0.3251518772823923	0.0030917180109556125	0.2258431799903952	0.0016253755779152513	0.23723958777584223	0.001556710750430234	0.0015557099946842475	0.018199417153862002	0.0013167944436006834	0.0017805692351007066	0.0031743558395902504
9	9	0.1619132453945383	0.07294282475698037	0.21089226404190203	0.006236038500122825	0.010585231668493091	0.5117854033445879	0.0017902582986793474	0.003139907371512675	0.003137888833166333	0.004926791741946647	0.0026559928227424517	0.003591433068240993	0.006402720157087029
10	10	2.4591409511862003E-4	7.676159587811348E-4	0.34498789389990364	5.103585681691263E-4	8.662973581648385E-4	0.005470343898248498	1.4651507715176743E-4	0.0028579899072810294	2.568054145171037E-4	0.5466172615592646	2.173669540455235E-4	0.02890513580759183	0.06815050150176236
11	11	5.579055765795124E-4	0.007642426485372565	0.0037509499951208177	0.001157851041841853	0.0019653697640354055	6.087045453708088E-4	3.3239891579423035E-4	5.829895086955059E-4	0.9801378778544252	9.147619841087264E-4	4.931406464017599E-4	6.668247028439951E-4	0.0011887989794096099
12	12	5.61217283469766E-4	0.001751828592531007	0.0037732154957096403	0.0011647240028483802	0.00197703612634237	6.123177930629942E-4	3.3437202347760863E-4	5.864501128800516E-4	0.9800199770311929	9.201919774496932E-4	0.006432030965161701	6.7078294964364E-4	0.00119585564623014
13	13	0.005120336744107938	0.0159830293469546	0.03442540797509195	0.55220159038652	0.01803773871601553	0.005586558695248084	0.003050685373459914	0.0053505516490882365	0.0053471119636453604	0.008395487688188485	0.0045259382192681915	0.3310650232672632	0.010910539975148499
14	14	5.713925791881128E-4	0.0017835905758160756	0.23954150314345526	0.00118584133388631	0.1289281993463489	0.5687205575315379	3.4043444229299414E-4	0.006640669472919746	5.966990549265582E-4	0.03719839520081607	5.05061999160419E-4	0.012770117902037565	0.0012175374176139713
15	15	0.23715549587913054	0.03625656119508089	0.444315235392174	0.0016563153343935513	0.019694149393694394	0.017753428762016223	4.7549935308601935E-4	8.339712347685732E-4	8.334351033742525E-4	0.09416327022930814	0.026029449643483395	0.10224992991055294	0.018583258568937146
16	16	0.003103441097096933	0.009687329683643093	0.9071380777863691	0.006440735956788539	0.04375760971946204	0.0033860186766285936	0.0018490233817536634	0.0032429745756522763	0.0032408897789488584	0.00508851328024027	0.002743175571169528	0.0037093215666586334	0.0066128889255884105
